,Label,MBI,MNDWI,NDVI,SAVI
0,5,0.127944,0.134449,0.0284609,0.0426902
0,5,0.155094,0.0936868,0.00439041,0.00658543
0,5,0.140637,0.110494,0.00449138,0.00673687
0,5,0.165617,0.0654963,0.0359958,0.0539921
0,5,0.166917,0.0780656,0.00219459,0.00329179
0,5,0.143934,0.169906,-0.024238,-0.0363559
0,5,0.140541,0.178798,-0.00921006,-0.0138147
0,5,0.136031,0.142688,0.0068623,0.0102932
0,5,0.126299,0.114933,0.0509489,0.0764209
0,5,0.132238,0.114843,0.0248829,0.0373233
0,5,0.132449,0.162301,0.011236,0.0168534
0,5,0.127694,0.175046,0.0205479,0.0308209
0,5,0.12709,0.162846,0.0304203,0.0456289
0,5,0.101178,0.149037,0.0514651,0.0771952
0,5,0.130414,0.110084,0.0623855,0.0935747
0,5,0.144256,0.143662,0.0434983,0.0652449
0,5,0.0987677,0.104688,0.167106,0.250649
0,5,0.119888,0.0891811,0.159786,0.239669
0,5,0.161721,0.0822553,0.0135778,0.0203661
0,5,0.161071,0.0611662,0.0283614,0.0425407
0,5,0.154562,0.081146,0.0342864,0.0514281
0,5,0.175645,0.0223912,0.0233037,0.0349546
0,5,0.160198,0.0152474,0.0544016,0.0815998
0,5,0.108582,0.32386,-0.0868311,-0.130243
0,5,0.128108,0.280759,-0.0488739,-0.0733085
0,5,0.136633,0.310598,-0.0956564,-0.14348
0,5,0.0549649,0.366852,-0.0420555,-0.0630821
0,5,0.15154,0.152795,0.0181265,0.027189
0,5,0.12823,0.17267,0.0293666,0.0440481
0,5,0.158899,0.0380756,0.0258555,0.038782
0,5,0.161017,0.0781061,0.0168346,0.025251
0,5,0.128498,0.207471,-0.0152064,-0.022809
0,5,0.158625,0.245253,-0.0735535,-0.110326
0,5,0.153393,0.245165,-0.0884556,-0.13268
0,5,0.117408,0.215503,-0.0298061,-0.0447082
0,5,0.12459,0.166121,0.0043383,0.00650731
0,5,0.159952,0.262401,-0.0746318,-0.111943
0,5,0.0754389,0.234656,0.0267416,0.0401116
0,5,0.083602,0.299032,-0.0113663,-0.0170491
0,5,0.131519,0.301829,-0.0709766,-0.106463
0,5,0.0933379,0.251605,-0.00768001,-0.0115198
0,5,0.152355,0.270173,-0.0798623,-0.11979
0,5,0.149852,0.397754,-0.0684828,-0.102718
0,5,0.050801,0.297902,0.179453,0.269149
0,5,0.139787,0.332905,-0.0744303,-0.11164
0,5,0.153154,0.284143,-0.0675241,-0.101283
0,5,0.159571,0.109988,0.00674407,0.0101158
0,5,0.165684,0.0756796,0.00440439,0.00660642
0,5,0.157858,0.0622755,0.0258883,0.0388315
0,5,0.168763,0.102418,-0.00791884,-0.011878
0,5,0.142369,0.0939759,0.0421014,0.0631497
0,5,0.138465,0.201489,-0.0482926,-0.072437
0,5,0.0985682,0.149309,0.0454318,0.0681452
0,5,0.137465,0.212178,0.0105654,0.0158474
0,5,0.133537,0.140183,0.0227465,0.0341186
0,5,0.085743,0.290662,0.0200422,0.0300617
0,5,0.1104,0.187378,0.0058651,0.00879741
0,5,0.114109,0.183944,0.00231562,0.00347333
0,5,0.124486,0.190301,-0.0304918,-0.0457365
0,5,0.12341,0.164238,0.0115768,0.0173648
0,5,0.11843,0.15531,0.0170334,0.0255493
0,5,0.131745,0.0903737,0.0414301,0.0621429
0,5,0.141888,0.0828043,0.0335695,0.0503526
0,5,0.142312,0.122419,0.0169265,0.025389
0,5,0.130349,0.0925716,0.0404539,0.0606789
0,5,0.134401,0.108949,0.0412473,0.0618689
0,5,0.0664101,0.224234,0.0246448,0.0369664
0,5,0.116351,0.342889,-0.0708629,-0.106292
0,5,0.0354163,0.330175,0.0179785,0.0269669
0,5,0.1366,0.226496,-0.0520962,-0.0781422
0,5,0.118723,0.217096,-0.0244155,-0.0366225
0,5,0.115514,0.292499,-0.0454406,-0.0681591
0,5,0.138786,0.209381,-0.0570069,-0.085508
0,5,0.153949,0.257626,-0.0404488,-0.0606709
0,5,0.139691,0.270126,-0.0717287,-0.10759
0,5,0.107951,0.229339,-0.00325258,-0.00487873
0,5,0.127759,0.261609,-0.0490364,-0.073553
0,5,0.114011,0.227057,-0.00139537,-0.00209301
0,5,0.125602,0.22203,-0.0267534,-0.0401291
0,5,0.142432,0.247213,-0.0143241,-0.0214852
0,5,0.151776,0.176927,-0.0300158,-0.0450223
0,5,0.120657,0.217079,0.0165304,0.0247949
0,5,-0.0058313,0.217354,0.121375,0.182055
0,5,0.159636,0.327223,-0.13578,-0.203664
0,5,0.13149,0.319443,-0.0815847,-0.122372
0,5,0.117208,0.336446,-0.0642059,-0.0963046
0,5,0.140217,0.210817,-0.0437208,-0.0655795
0,5,0.11864,0.192507,0.00715552,0.0107329
0,5,0.0618634,0.237307,0.0343866,0.0515775
0,5,0.131785,0.245926,-0.0401115,-0.0601654
0,5,0.143844,0.246138,-0.0569348,-0.0853999
0,5,0.0733913,0.0979958,0.0633551,0.0950293
0,5,0.11067,0.29632,-0.0310547,-0.0465798
0,5,0.0474446,0.32512,0.0215115,0.0322657
0,5,0.117873,0.150193,0.0302673,0.0453995
0,5,0.126156,0.199303,-0.00829206,-0.0124377
0,5,0.14385,0.22738,-0.0396294,-0.0594422
0,5,0.0938589,0.19004,0.0361736,0.0542583
0,5,0.0682899,0.296076,-0.0323235,-0.0484841
0,5,0.0885604,0.286149,-0.030663,-0.0459929
0,5,0.10758,0.211542,-0.0132211,-0.019831
0,5,0.150801,0.284154,-0.100049,-0.150069
0,5,0.113519,0.250825,-0.0246941,-0.0370404
0,5,0.0994251,0.221991,0.00581148,0.00871702
0,5,0.0951071,0.203026,0.0433287,0.0649913
0,5,0.127629,0.246142,-0.0442228,-0.0663325
0,5,0.149796,0.249676,-0.0674441,-0.101163
0,5,0.143229,0.217558,-0.0572391,-0.0858563
0,5,0.104371,0.263703,-0.0203956,-0.0305926
0,5,0.129761,0.233329,-0.0280374,-0.042055
0,5,0.132588,0.250496,-0.0461762,-0.0692624
0,5,0.127665,0.232211,-0.0372959,-0.0559426
0,5,0.127903,0.232835,-0.053029,-0.0795418
0,5,0.137036,0.235039,-0.058755,-0.0881304
0,5,0.130196,0.217041,-0.0236321,-0.035447
0,5,0.0873088,0.184013,0.0799656,0.119944
0,5,0.134758,0.177715,-0.00063955,-0.000959294
0,5,0.11906,0.177334,-0.00281294,-0.00421932
0,5,0.110363,0.174398,0.026333,0.0394986
0,5,0.158055,0.293138,-0.0657472,-0.0986179
0,5,0.126929,0.192585,-0.00712424,-0.0106861
0,5,0.104105,0.208207,0.00941706,0.0141253
0,5,0.104628,0.232826,-0.00371369,-0.00557039
0,5,0.0900701,0.224434,0.0157858,0.0236783
0,5,0.0829476,0.24995,0.00571844,0.00857752
0,5,0.112717,0.194949,0.00710835,0.0106623
0,5,0.0485282,0.186161,0.0611965,0.0917925
0,5,0.106917,0.208597,-0.00306044,-0.00459058
0,5,0.138451,0.239424,-0.0586013,-0.0879003
0,5,0.14659,0.311599,-0.115999,-0.173995
0,5,0.128777,0.247363,-0.0341043,-0.0511552
0,5,0.108256,0.246641,-0.0273533,-0.041029
0,5,0.09803,0.173821,0.0164631,0.0246941
0,5,0.106737,0.181809,0.0201992,0.030298
0,5,0.122397,0.179754,0.0174321,0.0261473
0,5,0.08144,0.192852,0.0357993,0.0536976
0,5,0.147219,0.219686,-0.0497176,-0.0745745
0,5,0.124252,0.25394,-0.0454631,-0.068193
0,5,0.0985617,0.298992,-0.0075859,-0.0113785
0,5,0.10796,0.179498,0.0334624,0.0501921
0,5,0.108721,0.194373,0.0394438,0.0591637
0,5,0.123145,0.219294,-0.00823758,-0.012356
0,5,0.132356,0.211657,-0.0244728,-0.0367082
0,5,0.120748,0.158161,0.00823932,0.0123586
0,5,0.130864,0.203979,-0.0195534,-0.0293292
0,5,0.130834,0.223724,-0.0354493,-0.0531727
0,5,0.143092,0.232947,-0.0611894,-0.091782
0,5,0.138303,0.216767,-0.0450728,-0.0676076
0,5,0.147682,0.198459,-0.0451709,-0.0677546
0,5,0.132589,0.241131,-0.0491955,-0.0737915
0,5,0.0969073,0.147393,0.0399929,0.0599881
0,5,0.11747,0.200915,0.0056342,0.0084511
0,5,0.0950789,0.199496,0.0278004,0.0416996
0,5,0.120911,0.21489,-0.0209519,-0.0314272
0,5,0.115462,0.204,0.000725163,0.00108772
0,5,0.106551,0.208526,0.00755082,0.011326
0,5,0.147123,0.224205,-0.0638802,-0.095818
0,5,0.178542,0.290041,-0.10149,-0.152229
0,5,0.158467,0.279416,-0.0914411,-0.137158
0,5,0.133333,0.310375,-0.0336846,-0.0505244
0,5,0.115734,0.234327,0.0187113,0.0280661
0,5,0.120062,0.0884678,0.0694395,0.104157
0,5,0.0874011,-0.013083,0.159886,0.239821
0,5,0.138045,0.147456,0.0235202,0.0352791
0,5,0.126826,0.145506,0.0663594,0.0995351
0,5,0.13029,0.189456,-0.0162647,-0.0243964
0,5,0.130853,0.118416,0.0357566,0.0536336
0,5,0.149054,0.178256,-0.0214268,-0.0321395
0,5,0.106226,0.181833,0.0193261,0.0289885
0,5,0.14377,0.220625,-0.0533071,-0.0799587
0,5,0.140877,0.0585174,0.0561871,0.0842779
0,5,0.176324,0.0211726,0.0391819,0.0587714
0,5,0.169233,0.024721,0.0455166,0.0682729
0,5,0.16258,0.0741239,0.0358604,0.0537887
0,5,0.166356,0.0827821,0.00870539,0.0130577
0,5,0.166014,0.0869482,0.00967142,0.0145067
0,5,0.161123,0.208154,-0.0473907,-0.0710838
0,5,0.155077,0.229005,-0.0302901,-0.0454327
0,5,0.157557,0.161613,0.00243221,0.00364816
0,5,0.154054,0.16131,-0.0284565,-0.0426832
0,5,0.128089,0.154542,0.00709571,0.0106431
0,5,0.12179,0.0857551,0.0730112,0.109511
0,5,0.166295,0.16655,-0.00205198,-0.0030778
0,5,0.141009,0.135717,0.00512713,0.0076905
0,5,0.148165,0.104427,0.021506,0.0322581
0,5,0.145597,0.125572,-0.00156136,-0.00234198
0,5,0.168967,0.110609,0.00500952,0.00751402
0,5,0.162262,0.0643811,0.0125912,0.0188863
0,5,0.16143,0.0878624,0.00870322,0.0130544
0,5,0.140977,0.00639408,0.0916407,0.137456
0,5,0.14811,0.204388,-0.02965,-0.0444734
0,5,0.147163,0.208934,-0.0442219,-0.0663311
0,5,0.141312,0.157859,-0.00366255,-0.00549365
0,5,0.156596,0.110427,0.00314721,0.00472069
0,5,0.134853,0.163426,-0.000369322,-0.000553965
0,5,0.17757,0.108375,-0.0333189,-0.049977
0,5,0.157018,0.0507785,0.0406524,0.0609767
0,5,0.187044,0.109607,-0.0149827,-0.0224732
0,5,0.173621,0.0854945,-0.0107823,-0.016173
0,5,0.0635765,0.267791,0.000843553,0.00126529
0,5,0.0563841,0.338882,-0.0261968,-0.0392943
0,5,0.0736319,0.272234,-0.0171696,-0.0257538
0,5,0.117369,0.14976,0.00514563,0.00771825
0,5,0.147341,0.106259,0.01621,0.0243144
0,5,0.122077,0.135931,0.00209237,0.00313848
0,5,0.128826,0.173522,-0.0302705,-0.0454046
0,5,0.134376,0.148411,-0.0137066,-0.0205592
0,5,0.136429,0.0979764,0.0252704,0.0379047
0,5,0.152064,0.168739,0.00295946,0.00443902
0,5,0.153796,0.153272,0.000977958,0.00146688
0,5,0.139926,0.0915359,0.0205972,0.030895
0,5,0.149381,0.129678,-0.0216645,-0.0324958
0,5,0.145577,0.128592,0.0073743,0.0110611
0,5,0.148872,0.143523,-0.0253397,-0.0380083
0,5,0.150035,0.109447,0.0309375,0.0464047
0,5,0.164078,0.109955,0.0053527,0.00802883
0,5,0.159216,0.077821,0.0392054,0.0588062
0,5,0.149384,0.10619,-0.000561693,-0.000842513
0,5,0.16338,0.0992398,0.00394359,0.00591518
0,5,0.145291,0.128882,-0.0206897,-0.0310335
0,5,0.154853,0.0935679,0.00897276,0.0134588
0,5,0.161529,0.108138,-0.0111609,-0.016741
0,5,0.156328,0.138955,-0.0255563,-0.0383334
0,5,0.153896,0.121269,-0.00483731,-0.00725579
0,5,0.160073,0.12419,-0.00904041,-0.0135602
0,5,0.172878,0.0587443,0.0302746,0.0454105
0,5,0.172242,0.093623,-0.0132918,-0.0199373
0,5,0.159232,0.10005,-0.00137268,-0.00205898
0,5,0.161198,0.138326,-0.029028,-0.0435407
0,5,0.124837,0.0698662,0.0554837,0.0832221
0,5,0.12898,0.129444,0.0344684,0.0517
0,5,0.153896,0.121269,-0.00483731,-0.00725579
0,5,0.159071,0.124021,0.00174878,0.00262309
0,5,0.139723,0.137717,0.00141214,0.00211816
0,5,0.126673,0.108137,0.0188929,0.0283386
0,5,0.159847,0.177778,-0.0394254,-0.0591365
0,5,0.148926,0.136988,-0.0124671,-0.0187002
0,5,0.155865,0.0872736,0.00581329,0.00871969
0,5,0.141053,0.134231,0.00879729,0.0131955
0,5,0.139113,0.116328,0.0143861,0.0215784
0,5,0.184344,0.0324172,0.0357167,0.0535733
0,5,0.145918,0.0959032,0.0310551,0.0465812
0,5,0.154802,0.105386,0.010129,0.0151931
0,5,0.173342,0.0756267,0.0110924,0.0166381
0,5,0.177676,0.11541,-0.0113301,-0.0169947
0,5,0.173488,0.0927337,0.0102181,0.0153266
0,5,0.132949,0.193513,-0.0453037,-0.0679537
0,5,0.141349,0.0973759,0.0157413,0.0236112
0,5,0.152562,0.091067,0.00500302,0.00750433
0,5,0.154285,0.103022,0.00746059,0.0111906
0,5,0.166734,0.161298,-0.0269495,-0.0404229
0,5,0.147019,0.0939203,0.0159267,0.0238895
0,5,0.127385,0.119437,0.0393714,0.0590546
0,5,0.0743415,0.192354,0.0822947,0.123437
0,5,0.107409,0.201477,0.0203831,0.0305732
0,5,0.00216311,0.30633,0.143221,0.214814
0,5,0.181653,0.0712989,0.0233683,0.03505
0,5,0.180586,0.250248,-0.107044,-0.160561
0,5,0.133584,0.242608,-0.029349,-0.0440215
0,5,0.160227,0.132529,-0.00910478,-0.0136568
0,5,0.150997,0.137536,-0.0164006,-0.0246003
0,5,0.15078,0.121188,-0.00145929,-0.00218888
0,5,0.161177,0.122395,-0.00746133,-0.0111917
0,5,0.143696,0.104155,0.0295824,0.0443719
0,5,0.152664,0.129734,-0.0151905,-0.0227852
0,5,0.158959,0.0858909,0.00969002,0.0145347
0,5,0.146359,0.107954,0.0165811,0.024871
0,5,0.140509,0.126282,-0.000505249,-0.000757852
0,5,0.14692,0.10222,0.0223855,0.0335773
0,5,0.149403,0.117896,0.00918846,0.0137822
0,5,0.154648,0.131992,-0.0130148,-0.0195216
0,5,0.169112,0.0967028,0.00210138,0.00315199
0,5,0.152671,0.138004,-0.0329258,-0.0493872
0,5,0.112495,0.0815056,0.0877647,0.131642
0,5,0.120129,0.0115766,0.108512,0.162761
0,5,0.140499,0.0379747,0.0660456,0.0990652
0,5,0.203804,0.0806389,-0.0162458,-0.0243677
0,5,0.132214,0.105306,0.0101514,0.0152267
0,5,0.134711,0.0412656,0.0795534,0.119326
0,5,0.144976,0.108959,0.00132618,0.00198922
0,5,0.179014,0.0706477,-0.00442448,-0.00663649
0,5,0.210584,-0.0254187,0.0313178,0.0469749
0,5,0.157806,-0.0119458,0.0755903,0.113382
0,5,0.163832,0.0947052,0.0106813,0.0160214
0,5,0.149574,0.103517,0.0130535,0.0195798
0,5,0.158144,0.127045,-0.0153338,-0.0230002
0,5,0.146359,0.107954,0.0165811,0.024871
0,5,0.161199,0.132047,-0.0223605,-0.0335399
0,5,0.156483,0.0863294,0.0146847,0.0220265
0,5,0.156472,0.111622,-0.00633448,-0.00950148
0,5,0.15574,0.132069,-0.0160601,-0.0240895
0,5,0.184441,0.0142837,0.0261564,0.0392332
0,5,0.177097,0.00125749,0.0476609,0.0714888
0,5,0.0890256,0.31087,-0.0427473,-0.0641196
0,5,0.0933361,0.445159,-0.124742,-0.187109
0,5,0.0818504,0.332272,-0.0420966,-0.0631441
0,5,0.131112,0.250581,-0.0506785,-0.076016
0,5,0.0399286,0.409189,-0.040031,-0.060045
0,5,0.0349668,0.495581,-0.147694,-0.221538
0,5,0.0683421,0.413698,-0.119147,-0.178716
0,5,-0.0620503,0.585267,-0.0728737,-0.109308
0,5,-0.0892218,0.606368,-0.0564627,-0.0846917
0,5,0.0585275,0.457463,-0.129371,-0.194053
0,5,0.0596116,0.367616,-0.0415792,-0.0623677
0,5,0.0301044,0.434045,-0.0454876,-0.06823
0,5,0.113072,0.264559,-0.0492435,-0.0738638
0,5,0.0542116,0.334893,-0.0251585,-0.0377371
0,5,0.0585706,0.368747,-0.0492796,-0.0739182
0,5,0.073155,0.465889,-0.122384,-0.183572
0,5,0.0526018,0.427276,-0.0651776,-0.0977642
0,5,-0.00487405,0.47997,-0.0395321,-0.0592966
0,5,0.0933728,0.392799,-0.101805,-0.152704
0,5,0.0929856,0.339516,-0.0719946,-0.10799
0,5,0.108461,0.27634,-0.0397223,-0.059582
0,5,0.0668647,0.375127,-0.0534122,-0.0801169
0,5,0.0696312,0.482099,-0.133924,-0.200882
0,5,0.088711,0.310257,-0.0455104,-0.0682645
0,5,0.0735294,0.345145,-0.0433573,-0.0650344
0,5,0.0535087,0.377037,-0.0378535,-0.0567791
0,5,0.102371,0.281882,-0.0375851,-0.0563765
0,5,0.139198,0.23688,-0.0423266,-0.0634886
0,5,0.14252,0.21774,-0.0376167,-0.0564237
0,5,0.105235,0.315511,-0.0414322,-0.062147
0,5,0.0983858,0.26831,-0.0149357,-0.022403
0,5,0.106407,0.31697,-0.0756802,-0.113518
0,5,-0.0192951,0.489215,-0.0524917,-0.0787358
0,5,0.0695879,0.347348,-0.0415052,-0.0622568
0,5,0.0286878,0.375829,-0.00128085,-0.00192125
0,5,-0.00426894,0.471279,-0.0703256,-0.105486
0,5,-0.0050953,0.443232,-0.0251662,-0.0377487
0,5,0.0228266,0.436923,-0.0703434,-0.105513
0,5,0.0349092,0.512881,-0.118296,-0.177441
0,5,0.0687132,0.340043,-0.0443485,-0.0665216
0,5,0.0627903,0.370757,-0.0702623,-0.105391
0,5,0.0600446,0.422254,-0.0928583,-0.139285
0,5,-0.053529,0.454274,0.00428666,0.00642981
0,5,0.040713,0.411239,-0.0557266,-0.0835882
0,5,0.0267659,0.360033,-0.0121801,-0.0182698
0,5,0.0962782,0.29747,-0.0441767,-0.0662634
0,5,0.0694271,0.378122,-0.0649741,-0.0974593
0,5,0.0761532,0.31676,-0.0248453,-0.0372671
0,5,0.0889344,0.326919,-0.0508283,-0.0762409
0,5,0.0545488,0.452467,-0.0927572,-0.139133
0,5,0.06124,0.414317,-0.0750653,-0.112595
0,5,0.0706698,0.332566,-0.0329552,-0.0494316
0,5,0.0654383,0.403411,-0.0717347,-0.1076
0,5,0.104094,0.284238,-0.0514855,-0.0772268
0,5,0.10883,0.312926,-0.0661433,-0.0992128
0,5,0.0596116,0.367616,-0.0415792,-0.0623677
0,5,0.0690301,0.349634,-0.0373269,-0.0559892
0,5,-0.0157117,0.47814,-0.0425962,-0.0638931
0,5,0.087388,0.375601,-0.0726291,-0.108941
0,5,0.0673856,0.399413,-0.0744733,-0.111708
0,5,-0.0490122,0.5494,-0.0551986,-0.0827962
0,5,0.0374178,0.437851,-0.0750466,-0.112568
0,5,0.0695284,0.315547,-0.0330461,-0.049568
0,5,0.0055742,0.469801,-0.0582093,-0.0873125
0,5,0.0994468,0.349611,-0.0918739,-0.137808
0,5,0.0576784,0.356628,-0.0550392,-0.0825571
0,5,-0.0848966,0.621681,-0.10209,-0.153132
0,5,0.132434,0.185476,-0.0199719,-0.0299571
0,5,0.141501,0.237591,-0.0442278,-0.0663397
0,5,0.141953,0.206635,-0.0446095,-0.0669127
0,5,0.111789,0.303303,-0.0479568,-0.0719332
0,5,0.138655,0.233278,-0.0503966,-0.0755934
0,5,0.111725,0.310548,-0.0725819,-0.108871
0,5,0.0973192,0.264515,-0.0298711,-0.0448057
0,5,0.0896085,0.287089,-0.0282627,-0.0423933
0,5,0.0500481,0.342414,-0.0111272,-0.0166906
0,5,0.0269535,0.425863,-0.0604233,-0.0906336
0,5,-0.0228384,0.532527,-0.0726353,-0.108951
0,5,0.0754377,0.35102,-0.049165,-0.0737461
0,5,0.066759,0.40601,-0.0835503,-0.125323
0,5,0.00644049,0.560958,-0.135748,-0.203619
0,5,0.0774319,0.329242,-0.0579604,-0.086939
0,5,0.0420132,0.476512,-0.112553,-0.168826
0,5,-0.104598,0.598131,-0.0494294,-0.0741426
0,5,-0.0919228,0.63848,-0.100378,-0.150563
0,5,0.0278884,0.44342,-0.0582112,-0.087315
0,5,0.116769,0.291942,-0.064309,-0.0964613
0,5,0.0903222,0.317934,-0.0521281,-0.0781909
0,5,0.0338697,0.396637,-0.0432623,-0.0648924
0,5,0.0322085,0.443646,-0.0696484,-0.10447
0,5,0.0716284,0.485981,-0.148233,-0.222345
0,5,0.0758705,0.368795,-0.0478854,-0.0718264
0,5,0.0646791,0.361631,-0.0490156,-0.0735222
0,5,0.140203,0.211276,-0.0457483,-0.0686209
0,5,0.104571,0.319365,-0.0795712,-0.119354
0,5,0.0565456,0.378142,-0.039971,-0.0599555
0,5,-0.0481552,0.570775,-0.0728874,-0.109328
0,5,0.0100251,0.476967,-0.0580238,-0.0870339
0,5,0.0999371,0.329246,-0.0531401,-0.0797084
0,5,0.0337946,0.443944,-0.0588955,-0.088341
0,5,0.0866657,0.357545,-0.0650224,-0.0975321
0,5,0.0760581,0.35835,-0.0626187,-0.0939262
0,5,-0.0376615,0.393822,0.0256394,0.0384584
0,5,0.158615,0.109521,-0.0205525,-0.0308279
0,5,0.162179,0.109733,-0.032798,-0.0491955
0,5,0.0890104,0.34431,-0.0672483,-0.10087
0,5,0.0524111,0.215379,0.0108948,0.0163417
0,5,0.036534,0.434111,-0.0752923,-0.112935
0,5,-0.0164269,0.34115,0.0602274,0.0903383
0,5,0.0957856,0.38976,-0.117592,-0.176385
0,5,0.0402866,0.376211,-0.0296117,-0.0444168
0,5,-0.00307184,0.569675,-0.104181,-0.156265
0,5,-0.0751372,0.638338,-0.112029,-0.168036
0,5,0.0186441,0.37502,0.00306507,0.00459752
0,5,-0.00934863,0.467485,-0.041704,-0.0625548
0,5,-0.00143957,0.522335,-0.0904288,-0.135641
0,5,0.0140071,0.389632,-0.0344273,-0.05164
0,5,0.00809196,0.388374,0.00798716,0.0119805
0,5,0.0635126,0.426688,-0.0685012,-0.10275
0,5,0.0477893,0.352759,-0.00519594,-0.00779372
0,5,0.0349666,0.373213,-0.049451,-0.0741749
0,5,-0.194684,0.750748,-0.107897,-0.16184
0,5,0.0649631,0.413206,-0.0999402,-0.149907
0,5,0.0726608,0.50088,-0.168468,-0.252697
0,5,0.107417,0.381811,-0.130381,-0.195567
0,5,0.01383,0.457935,-0.0557953,-0.0836917
0,5,0.0881198,0.281748,-0.0301986,-0.0452972
0,5,0.0781271,0.340965,-0.0454919,-0.0682365
0,5,0.121278,0.256216,-0.0502066,-0.0753085
0,5,0.108716,0.259832,-0.0325704,-0.0488547
0,5,-0.0227829,0.645431,-0.187054,-0.280558
0,5,-0.0578775,0.43163,0.0575077,0.0862584
0,5,0.0911144,0.36648,-0.0856769,-0.128513
0,5,0.0604319,0.375201,-0.0517175,-0.0775748
0,5,0.0955788,0.324053,-0.0450762,-0.0676127
0,5,0.088897,0.325199,-0.0529397,-0.0794079
0,5,0.0858626,0.309742,-0.034094,-0.05114
0,5,0.0784707,0.317667,-0.028256,-0.0423832
0,5,0.0750819,0.348064,-0.0584705,-0.0877035
0,5,0.0663321,0.386136,-0.0816214,-0.122429
0,5,0.0439517,0.366816,-0.0431257,-0.0646869
0,5,0.0591865,0.354913,-0.0482172,-0.0723247
0,5,0.043963,0.451381,-0.0883736,-0.132558
0,5,0.0425237,0.396435,-0.0529851,-0.0794765
0,5,0.050744,0.364491,-0.0373611,-0.0560405
0,5,0.0486094,0.392093,-0.0569685,-0.0854512
0,5,0.114116,0.487244,-0.197405,-0.296098
0,5,0.0623619,0.368567,-0.0128156,-0.019223
0,5,-0.081525,0.608109,-0.0861143,-0.129169
0,5,0.00579613,0.477416,-0.0694706,-0.104204
0,5,-0.0168959,0.48827,-0.0480355,-0.0720521
0,5,0.0740144,0.351212,-0.0573004,-0.085949
0,5,0.0894682,0.31987,-0.0508672,-0.0762994
0,5,0.0805025,0.322243,-0.0362731,-0.0544087
0,5,0.090057,0.319741,-0.0407202,-0.0610791
0,5,0.0910875,0.316277,-0.0512893,-0.0769324
0,5,-0.0411121,0.561212,-0.0709553,-0.10643
0,5,0.0721834,0.333919,-0.0492843,-0.0739252
0,5,0.0833277,0.31738,-0.0445068,-0.0667591
0,5,0.0817958,0.354668,-0.049723,-0.0745831
0,5,0.0530637,0.354457,-0.0263158,-0.039473
0,5,0.0991867,0.355022,-0.0928266,-0.139237
0,5,0.0941353,0.293062,-0.041822,-0.062732
0,5,0.114674,0.283836,-0.0624976,-0.0937445
0,5,0.144544,0.207479,-0.0190661,-0.0285984
0,5,0.0642958,0.427168,-0.0827989,-0.124196
0,5,-0.0898415,0.602847,-0.0769723,-0.115455
0,5,0.0400747,0.402442,-0.0364248,-0.0546362
0,5,0.0462178,0.396384,-0.062519,-0.0937767
0,5,0.0506841,0.403369,-0.0693938,-0.104088
0,5,0.00675851,0.349254,0.0579126,0.0868672
0,5,-0.0297999,0.565264,-0.093174,-0.139758
0,5,0.0491735,0.432735,-0.0969962,-0.145492
0,5,0.0863774,0.451465,-0.158024,-0.237031
0,5,0.0590827,0.408182,-0.0472468,-0.0708691
0,5,0.0330506,0.440651,-0.0749746,-0.112459
0,5,0.0244607,0.434826,-0.0490713,-0.073605
0,5,0.0105968,0.403988,-0.0190531,-0.0285792
0,5,-0.0786636,0.577476,-0.0378455,-0.056767
0,5,-0.0450193,0.582042,-0.0734155,-0.110121
0,5,-0.0281577,0.501787,-0.0442181,-0.0663259
0,5,-0.0429436,0.54235,-0.0591022,-0.0886516
0,5,0.0698619,0.418081,-0.124043,-0.186061
0,5,-0.0496745,0.473394,0.0193852,0.0290774
0,5,0.0428329,0.383835,-0.0165928,-0.0248887
0,5,0.0249014,0.391151,-0.0310762,-0.0466134
0,5,0.0205794,0.400231,-0.032341,-0.0485104
0,5,0.0716007,0.402503,-0.106339,-0.159505
0,5,0.0148312,0.508293,-0.0870016,-0.1305
0,5,0.035937,0.391809,-0.0376357,-0.0564524
0,5,0.0672077,0.301281,-0.0356221,-0.053432
0,5,0.0692203,0.418355,-0.0732354,-0.109851
0,5,0.0702721,0.377669,-0.0686606,-0.102989
0,5,0.0169221,0.392776,-0.0340873,-0.0511303
0,5,-0.0849324,0.580579,-0.0580365,-0.0870532
0,5,0.0882279,0.434505,-0.104134,-0.156197
0,5,0.0164695,0.43,-0.0306998,-0.0460489
0,5,0.0744193,0.423864,-0.104781,-0.157169
0,5,0.0568997,0.419226,-0.0818217,-0.12273
0,5,0.0843672,0.342907,-0.0564463,-0.0846678
0,5,0.0577129,0.364041,-0.0563796,-0.0845678
0,5,0.0755446,0.368312,-0.0668949,-0.10034
0,5,0.107122,0.368446,-0.103774,-0.155657
0,5,0.0608617,0.426307,-0.0874766,-0.131212
0,5,0.0958224,0.347174,-0.0828434,-0.124263
0,5,0.0366151,0.41984,-0.0647161,-0.0970723
0,5,-0.120722,0.647288,-0.0695187,-0.104276
0,5,-0.161512,0.699161,-0.0767643,-0.115144
0,5,0.02516,0.455743,-0.0755219,-0.113281
0,5,0.0721428,0.350464,-0.0610343,-0.0915501
0,5,0.05944,0.31356,-0.0173898,-0.0260843
0,5,0.0714426,0.382929,-0.0706996,-0.106047
0,5,-0.0254113,0.612248,-0.132883,-0.199321
0,5,0.0446839,0.469933,-0.101038,-0.151553
0,5,0.00210306,0.458832,-0.0474979,-0.0712453
